Date,Open,High,Low,Close,Adj Close,Volume,ticker
2021-08-24,358.9700012207031,360.489990234375,357.9200134277344,359.0,348.8983459472656,822600,LMT
2021-08-25,359.69000244140625,360.6499938964844,357.989990234375,358.75,348.6553955078125,953500,LMT
2021-08-26,359.1000061035156,361.9800109863281,357.239990234375,361.6199951171875,351.444580078125,1172400,LMT
2021-08-27,363.2900085449219,364.3299865722656,361.17999267578125,361.989990234375,351.8041687011719,1203900,LMT
2021-08-30,362.25,363.9599914550781,361.75,362.04998779296875,351.8624572753906,986000,LMT
2021-08-31,359.3999938964844,360.8500061035156,358.1000061035156,359.79998779296875,352.2051086425781,1083900,LMT
2021-09-01,358.29998779296875,359.510009765625,356.5400085449219,356.6600036621094,349.1314392089844,1116000,LMT
2021-09-02,356.80999755859375,358.739990234375,355.5199890136719,358.04998779296875,350.4920349121094,2071500,LMT
2021-09-03,358.04998779296875,358.2699890136719,355.6300048828125,356.0,348.4853210449219,893200,LMT
2021-09-07,354.7200012207031,354.7200012207031,349.07000732421875,349.20001220703125,341.828857421875,2033500,LMT
2021-09-08,350.3900146484375,353.5799865722656,349.4599914550781,351.4599914550781,344.0411682128906,1215300,LMT
2021-09-09,350.510009765625,351.70001220703125,347.8599853515625,348.92999267578125,341.5645751953125,1098900,LMT
2021-09-10,349.44000244140625,350.0799865722656,345.82000732421875,345.8800048828125,338.5789489746094,1222600,LMT
2021-09-13,347.9100036621094,349.2799987792969,342.75,346.30999755859375,338.9998779296875,1489200,LMT
2021-09-14,348.0,348.29998779296875,342.4800109863281,344.3399963378906,337.0714416503906,1325600,LMT
2021-09-15,344.79998779296875,346.92999267578125,343.9100036621094,345.07000732421875,337.7860412597656,1149700,LMT
2021-09-16,345.4800109863281,345.94000244140625,340.75,341.5,334.2914123535156,1451400,LMT
2021-09-17,339.95001220703125,342.80999755859375,339.1499938964844,340.9800109863281,333.78240966796875,2108000,LMT
2021-09-20,338.70001220703125,340.6499938964844,335.8900146484375,338.4599914550781,331.3155517578125,1709800,LMT
2021-09-21,338.739990234375,340.07000732421875,335.1000061035156,336.04998779296875,328.9564208984375,1317000,LMT
2021-09-22,338.1400146484375,343.20001220703125,338.0199890136719,341.7300109863281,334.5165710449219,1335900,LMT
2021-09-23,340.2900085449219,344.7799987792969,340.1099853515625,344.20001220703125,336.9344177246094,1366200,LMT
2021-09-24,348.9700012207031,352.94000244140625,347.510009765625,349.5199890136719,342.14208984375,1693000,LMT
2021-09-27,352.1400146484375,357.239990234375,351.32000732421875,353.3599853515625,345.9010314941406,1866000,LMT
2021-09-28,353.3599853515625,355.30999755859375,349.9200134277344,352.1499938964844,344.7165832519531,1140100,LMT
2021-09-29,348.1300048828125,352.5799865722656,344.9700012207031,350.2900085449219,342.8958740234375,1547700,LMT
2021-09-30,351.5299987792969,352.29998779296875,344.8999938964844,345.1000061035156,337.8153991699219,1054300,LMT
2021-10-01,347.30999755859375,349.67999267578125,342.7699890136719,347.79998779296875,340.4584045410156,960400,LMT
2021-10-04,347.69000244140625,350.2699890136719,343.70001220703125,345.989990234375,338.6866149902344,1127400,LMT
2021-10-05,346.0,350.45001220703125,344.82000732421875,347.75,340.40948486328125,889400,LMT
2021-10-06,347.0299987792969,350.1400146484375,344.20001220703125,349.989990234375,342.6022033691406,995700,LMT
2021-10-07,350.1700134277344,354.4800109863281,350.1700134277344,351.7799987792969,344.35443115234375,1042600,LMT
2021-10-08,352.0799865722656,355.1600036621094,350.79998779296875,353.75,346.2828369140625,768500,LMT
2021-10-11,354.8999938964844,359.3299865722656,354.1199951171875,357.0799865722656,349.5425109863281,996800,LMT
2021-10-12,356.9800109863281,360.3800048828125,356.010009765625,358.1199951171875,350.560546875,840200,LMT
2021-10-13,359.6199951171875,362.3900146484375,353.45001220703125,361.760009765625,354.1237487792969,1102100,LMT
2021-10-14,362.0199890136719,364.1600036621094,360.3599853515625,362.07000732421875,354.42718505859375,973300,LMT
2021-10-15,364.1000061035156,366.239990234375,363.510009765625,365.6199951171875,357.9022521972656,952700,LMT
2021-10-18,364.3299865722656,367.8800048828125,361.8800048828125,365.0,357.29534912109375,1014600,LMT
2021-10-19,366.5,371.17999267578125,363.6499938964844,371.07000732421875,363.2372131347656,1051300,LMT
2021-10-20,371.7799987792969,372.57000732421875,369.79998779296875,371.1300048828125,363.2959289550781,955200,LMT
2021-10-21,371.6300048828125,373.260009765625,367.1400146484375,373.1400146484375,365.2635498046875,803600,LMT
2021-10-22,373.92999267578125,377.0199890136719,372.25,374.6000061035156,366.6927185058594,1092000,LMT
2021-10-25,375.9100036621094,378.1000061035156,374.6099853515625,376.3299865722656,368.38616943359375,1350300,LMT
