Date,Open,High,Low,Close,Adj Close,Volume,ticker
1990-02-01,11.8125,11.84375,11.75,11.75,3.9561827182769775,2903200,XOM
1990-02-02,11.78125,11.96875,11.75,11.96875,4.029836654663086,4246400,XOM
1990-02-05,12.0,12.09375,11.96875,12.0,4.040358543395996,5880400,XOM
1990-02-06,11.84375,11.875,11.5625,11.8125,4.027569770812988,4739600,XOM
1990-02-07,11.75,12.0,11.6875,12.0,4.0915021896362305,4108800,XOM
1990-02-08,12.0625,12.25,11.9375,12.03125,4.1021575927734375,5632800,XOM
1990-02-09,12.0625,12.15625,11.9375,12.0625,4.112812042236328,3376000,XOM
1990-02-12,12.03125,12.03125,11.78125,11.78125,4.016916751861572,2677200,XOM
1990-02-13,11.8125,11.875,11.65625,11.8125,4.027569770812988,3548800,XOM
1990-02-14,11.875,11.90625,11.6875,11.75,4.006259918212891,2819200,XOM
1990-02-15,11.75,12.125,11.71875,12.125,4.134119987487793,4034800,XOM
1990-02-16,12.15625,12.28125,12.0,12.0,4.0915021896362305,7142000,XOM
1990-02-20,11.875,11.90625,11.75,11.84375,4.03822660446167,4055600,XOM
1990-02-21,11.625,11.96875,11.625,11.90625,4.059535980224609,4254800,XOM
1990-02-22,11.9375,12.03125,11.78125,11.78125,4.016916751861572,4990400,XOM
1990-02-23,11.75,11.9375,11.71875,11.78125,4.016916751861572,4040000,XOM
1990-02-26,11.78125,12.09375,11.78125,12.0625,4.112812042236328,4679600,XOM
1990-02-27,12.03125,12.125,11.9375,12.09375,4.123465538024902,4600400,XOM
1990-02-28,11.59375,11.9375,11.59375,11.75,4.006259918212891,10018800,XOM
1990-03-01,11.6875,11.78125,11.625,11.625,3.963641881942749,5598000,XOM
1990-03-02,11.625,11.78125,11.625,11.6875,3.9849512577056885,5641200,XOM
1990-03-05,11.6875,11.75,11.5625,11.5625,3.9423298835754395,4529200,XOM
1990-03-06,11.5625,11.8125,11.5625,11.78125,4.016916751861572,5130000,XOM
1990-03-07,11.78125,11.78125,11.59375,11.625,3.963641881942749,4805200,XOM
1990-03-08,11.625,11.71875,11.625,11.6875,3.9849512577056885,3212800,XOM
1990-03-09,11.6875,11.71875,11.59375,11.59375,3.9529874324798584,3900000,XOM
1990-03-12,11.5625,11.625,11.53125,11.625,3.963641881942749,2851600,XOM
1990-03-13,11.5625,11.5625,11.375,11.40625,3.8890578746795654,5583600,XOM
1990-03-14,11.46875,11.71875,11.4375,11.625,3.963641881942749,5833200,XOM
1990-03-15,11.625,11.78125,11.625,11.71875,3.9956045150756836,2978800,XOM
1990-03-16,11.875,11.9375,11.78125,11.875,4.048881530761719,9566800,XOM
1990-03-19,11.8125,11.90625,11.75,11.875,4.048881530761719,2983600,XOM
1990-03-20,11.8125,11.8125,11.625,11.6875,3.9849512577056885,5190800,XOM
1990-03-21,11.6875,11.6875,11.5625,11.5625,3.9423298835754395,2505200,XOM
1990-03-22,11.5,11.59375,11.40625,11.5,3.921020030975342,3557600,XOM
1990-03-23,11.65625,11.75,11.53125,11.53125,3.931675672531128,3727200,XOM
1990-03-26,11.625,11.71875,11.4375,11.4375,3.8997108936309814,2858000,XOM
1990-03-27,11.5,11.6875,11.4375,11.65625,3.9742987155914307,3551600,XOM
1990-03-28,11.625,11.65625,11.5625,11.5625,3.9423298835754395,2514000,XOM
1990-03-29,11.53125,11.59375,11.4375,11.53125,3.931675672531128,3324000,XOM
1990-03-30,11.53125,11.6875,11.4375,11.5625,3.9423298835754395,3630800,XOM
1990-04-02,11.46875,11.5625,11.4375,11.5625,3.9423298835754395,3354000,XOM
1990-04-03,11.625,11.8125,11.625,11.78125,4.016916751861572,4485200,XOM
1990-04-04,11.78125,11.78125,11.59375,11.625,3.963641881942749,3123200,XOM
1990-04-05,11.65625,11.71875,11.5625,11.5625,3.9423298835754395,3060000,XOM
1990-04-06,11.53125,11.625,11.5,11.53125,3.931675672531128,2679200,XOM
1990-04-09,11.5,11.625,11.46875,11.5,3.921020030975342,3143600,XOM
1990-04-10,11.5,11.5625,11.4375,11.5,3.921020030975342,4410800,XOM
1990-04-11,11.4375,11.5,11.375,11.40625,3.8890578746795654,4396000,XOM
1990-04-12,11.40625,11.53125,11.375,11.4375,3.8997108936309814,3873600,XOM
1990-04-16,11.40625,11.53125,11.34375,11.40625,3.8890578746795654,4654000,XOM
1990-04-17,11.375,11.5,11.34375,11.4375,3.8997108936309814,3534000,XOM
1990-04-18,11.46875,11.46875,11.34375,11.375,3.8784019947052,3840800,XOM
1990-04-19,11.3125,11.53125,11.3125,11.5,3.921020030975342,4421600,XOM
1990-04-20,11.46875,11.625,11.375,11.59375,3.9529874324798584,7129600,XOM
1990-04-23,11.5625,11.59375,11.40625,11.4375,3.8997108936309814,2988000,XOM
1990-04-24,11.4375,11.46875,11.28125,11.3125,3.8570899963378906,2704000,XOM
1990-04-25,11.375,11.40625,11.28125,11.3125,3.8570899963378906,2605600,XOM
