Date,Open,High,Low,Close,Adj Close,Volume,ticker
1990-02-01,11.963190078735352,11.963190078735352,11.694785118103027,11.733128547668457,4.849933624267578,163000,LMT
1990-02-02,11.656441688537598,11.924846649169922,11.656441688537598,11.924846649169922,4.929178237915039,399676,LMT
1990-02-05,12.039876937866211,12.078221321105957,11.694785118103027,11.694785118103027,4.834085464477539,421192,LMT
1990-02-06,11.694785118103027,11.694785118103027,11.273006439208984,11.311349868774414,4.675591945648193,262430,LMT
1990-02-07,11.273006439208984,11.388036727905273,11.08128833770752,11.273006439208984,4.659738540649414,567892,LMT
1990-02-08,11.196318626403809,11.349693298339844,11.157975196838379,11.311349868774414,4.675591945648193,503344,LMT
1990-02-09,11.349693298339844,11.388036727905273,11.234663009643555,11.273006439208984,4.659738540649414,135616,LMT
1990-02-12,11.196318626403809,11.273006439208984,10.889571189880371,10.889571189880371,4.501246452331543,549962,LMT
1990-02-13,10.73619556427002,10.73619556427002,10.467790603637695,10.5828218460083,4.4306135177612305,311982,LMT
1990-02-14,10.621166229248047,10.621166229248047,10.314416885375977,10.544479370117188,4.4145588874816895,209292,LMT
1990-02-15,10.5828218460083,10.851226806640625,10.5828218460083,10.851226806640625,4.5429816246032715,428038,LMT
1990-02-16,10.73619556427002,10.774539947509766,10.65950870513916,10.73619556427002,4.494822978973389,878570,LMT
1990-02-20,10.697853088378906,10.697853088378906,10.544479370117188,10.65950870513916,4.462718486785889,245152,LMT
1990-02-21,10.5828218460083,11.04294490814209,10.5828218460083,11.04294490814209,4.6232500076293945,308396,LMT
1990-02-22,11.04294490814209,11.311349868774414,11.04294490814209,11.11963176727295,4.655355453491211,591690,LMT
1990-02-23,11.04294490814209,11.196318626403809,10.96625804901123,11.11963176727295,4.655355453491211,338062,LMT
1990-02-26,11.196318626403809,11.196318626403809,10.851226806640625,10.927913665771484,4.575089931488037,211900,LMT
1990-02-27,11.004600524902344,11.04294490814209,10.927913665771484,10.96625804901123,4.591140270233154,194622,LMT
1990-02-28,11.04294490814209,11.11963176727295,11.004600524902344,11.11963176727295,4.655355453491211,537900,LMT
